t         x_kite          z_kite         x_block          z_block          wind_x       wind_y       v_block_x
361000       56.113659       38.587441      24.317285      0.000000      19.327962      22.680601     39.754972
362000       56.026424       38.984863      24.718590      0.000000      19.527289      22.529504     40.502175
363000       55.938084       39.378847      25.127267      0.000000      19.724843      22.342567     41.228716
364000       55.849053       39.768691      25.543093      0.000000      19.920274      22.119975     41.931574
365000       55.759767       40.153711      25.965817      0.000000      20.113240      21.862249     42.607971
366000       55.670675       40.533250      26.395162      0.000000      20.303413      21.570247     43.255407
367000       55.582240       40.906678      26.830827      0.000000      20.490482      21.245150     43.871695
368000       55.494936       41.273401      27.272492      0.000000      20.674151      20.888449     44.454989
369000       55.409246       41.632867      27.719818      0.000000      20.854148      20.501916     45.003806
370000       55.325655       41.984565      28.172455      0.000000      21.030221      20.087580     45.517038
371000       55.244651       42.328036      28.630043      0.000000      21.202146      19.647690     45.993961
372000       55.166719       42.662868      29.092216      0.000000      21.369722      19.184674     46.434234
373000       55.092337       42.988705      29.558609      0.000000      21.532775      18.701102     46.837889
374000       55.022343       43.305101      30.028979      0.000000      21.691092      18.199748     47.228917
375000       54.957187       43.611815      30.502951      0.000000      21.844558      17.683380     47.559432
376000       54.896931       43.908804      30.980056      0.000000      21.993156      17.154626     47.855690
377000       54.841989       44.195934      31.459958      0.000000      22.136825      16.616181     48.119004
378000       54.792753       44.473120      31.942334      0.000000      22.275527      16.070679     48.350922
379000       54.749585       44.740327      32.426880      0.000000      22.409253      15.520659     48.553190
380000       54.712822       44.997568      32.913308      0.000000      22.538014      14.968534     48.727711
381000       54.682769       45.244902      33.401350      0.000000      22.661846      14.416576     48.876506
382000       54.659698       45.482428      33.890760      0.000000      22.780803      13.866887     49.001671
383000       54.643847       45.710280      34.381313      0.000000      22.894957      13.321399     49.105343
384000       54.635419       45.928630      34.872804      0.000000      23.004399      12.781853     49.189660
385000       54.634583       46.137675      35.365049      0.000000      23.109232      12.249805     49.256731
386000       54.641472       46.337641      35.857888      0.000000      23.209572      11.726622     49.308606
387000       54.656186       46.528773      36.351178      0.000000      23.305545      11.213485     49.347257
388000       54.678789       46.711333      36.844796      0.000000      23.397284      10.711399     49.374551
389000       54.709316       46.885600      37.338637      0.000000      23.484931      10.221198     49.392239
390000       54.747769       47.051860      37.832614      0.000000      23.568631      9.743560     49.401945
391000       54.794120       47.210408      38.326654      0.000000      23.648533      9.279013     49.405158
392000       54.848314       47.361541      38.820700      0.000000      23.724787      8.827957     49.403227
393000       54.910274       47.505560      39.314706      0.000000      23.797542      8.390668     49.397364
394000       54.979895       47.642764      39.808638      0.000000      23.866950      7.967317     49.388643
395000       55.057054       47.773448      40.302472      0.000000      23.933156      7.557980     49.378007
396000       55.141608       47.897903      40.796194      0.000000      23.996306      7.162654     49.366272
397000       55.233398       48.016414      41.289796      0.000000      24.056542      6.781265     49.354137
398000       55.332249       48.129257      41.783277      0.000000      24.114001      6.413680     49.342190
399000       55.437977       48.236700      42.276642      0.000000      24.168815      6.059719     49.330920
400000       55.550383       48.339003      42.769899      0.000000      24.221113      5.719164     49.320726
401000       55.669263       48.436414      43.263061      0.000000      24.271015      5.391763     49.311923
402000       55.794405       48.529169      43.756143      0.000000      24.318641      5.077244     49.304755
403000       55.925593       48.617497      44.249162      0.000000      24.364100      4.775314     49.299406
404000       56.062605       48.701612      44.742138      0.000000      24.407499      4.485671     49.296000
405000       56.205219       48.781720      45.235089      0.000000      24.448938      4.208006     49.294620
406000       56.353214       48.858015      45.728037      0.000000      24.488511      3.942006     49.295305
407000       56.506364       48.930679      46.221002      0.000000      24.526308      3.687357     49.298064
408000       56.664451       48.999884      46.714005      0.000000      24.562411      3.443750     49.302878
409000       56.827253       49.065793      47.207066      0.000000      24.596900      3.210879     49.309706
410000       56.994557       49.128556      47.700206      0.000000      24.629848      2.988448     49.318493
411000       57.166320       49.188284      48.193433      0.000000      24.661308      2.776258     49.327281
412000       57.342314       49.245117      48.686768      0.000000      24.691348      2.574007     49.339984
413000       57.522164       49.299212      49.180238      0.000000      24.720043      2.381324     49.354388
414000       57.705672       49.350684      49.673860      0.000000      24.747448      2.197947     49.369875
415000       57.892647       49.399635      50.167620      0.000000      24.773611      2.023640     49.381207
416000       58.082901       49.446156      50.661468      0.000000      24.798576      1.858188     49.387526
417000       58.276251       49.490331      51.155356      0.000000      24.822382      1.701378     49.389360
418000       58.472519       49.532241      51.649242      0.000000      24.845067      1.552999     49.387186
419000       58.671532       49.571962      52.143088      0.000000      24.866667      1.412839     49.381430
420000       58.873043       49.609573      52.636837      0.000000      24.887220      1.280670     49.368104
421000       59.076896       49.645140      53.130462      0.000000      24.906754      1.156290     49.356452
422000       59.283023       49.678718      53.623958      0.000000      24.925298      1.039516     49.342231
423000       59.491275       49.710365      54.117299      0.000000      24.942878      0.930145     49.325718
424000       59.701509       49.740137      54.610465      0.000000      24.959519      0.827976     49.307158
425000       59.913586       49.768087      55.103436      0.000000      24.975246      0.732813     49.286771
426000       60.127377       49.794261      55.596195      0.000000      24.990082      0.644458     49.264752
427000       60.342754       49.818704      56.088726      0.000000      25.004045      0.562718     49.241277
428000       60.559596       49.841458      56.581016      0.000000      25.017157      0.487400     49.216501
429000       60.777789       49.862560      57.073052      0.000000      25.029433      0.418313     49.190565
430000       60.997222       49.882047      57.564823      0.000000      25.040890      0.355267     49.163593
431000       61.217789       49.899951      58.056320      0.000000      25.051543      0.298074     49.135698
432000       61.439391       49.916302      58.547534      0.000000      25.061405      0.246546     49.106978
433000       61.661931       49.931126      59.038457      0.000000      25.070490      0.200495     49.077525
434000       61.885319       49.944451      59.529082      0.000000      25.078807      0.159735     49.047421
435000       62.109468       49.956297      60.019403      0.000000      25.086367      0.124078     49.016737
436000       62.334297       49.966687      60.509415      0.000000      25.093180      0.093337     48.985542
437000       62.559728       49.975639      60.999112      0.000000      25.099253      0.067326     48.953896
438000       62.785687       49.983170      61.488491      0.000000      25.104595      0.045856     48.921855
439000       63.012103       49.989296      61.977548      0.000000      25.109211      0.028740     48.889471
440000       63.238912       49.994030      62.466279      0.000000      25.113108      0.015786     48.856793
441000       63.466048       49.997385      62.954683      0.000000      25.116292      0.006807     48.823867
442000       63.693451       49.999372      63.442756      0.000000      25.118765      0.001610     48.790735
443000       63.921062       49.999999      63.930497      0.000000      25.120533      0.000002     48.757441
444000       64.148824       49.999276      64.417904      0.000000      25.121599      0.001792     48.724025
445000       64.376678       49.997209      64.904977      0.000000      25.121965      0.006784     48.690527
446000       64.604568       49.993804      65.391714      0.000000      25.121633      0.014784     48.656988
447000       64.832433       49.989064      65.878116      0.000000      25.120606      0.025595     48.623446
448000       65.060214       49.982994      66.364183      0.000000      25.118882      0.039023     48.589943
449000       65.287845       49.975593      66.849915      0.000000      25.116463      0.054871     48.556519
450000       65.515258       49.966863      67.335313      0.000000      25.113347      0.072943     48.523217
451000       65.742378       49.956800      67.820379      0.000000      25.109533      0.093045     48.490080
452000       65.969125       49.945402      68.305115      0.000000      25.105019      0.114984     48.457155
453000       66.195412       49.932661      68.789523      0.000000      25.099799      0.138568     48.424490
454000       66.421120       49.918567      69.273608      0.000000      25.093869      0.163612     48.392590
455000       66.646143       49.903109      69.757373      0.000000      25.087222      0.189931     48.360627
456000       66.870390       49.886273      70.240822      0.000000      25.079850      0.217340     48.329095
457000       67.093734       49.868041      70.723957      0.000000      25.071744      0.245663     48.298063
458000       67.316040       49.848391      71.206784      0.000000      25.062893      0.274726     48.267607
459000       67.537157       49.827298      71.689311      0.000000      25.053282      0.304365     48.237809
460000       67.756922       49.804730      72.171543      0.000000      25.042895      0.334420     48.208765
461000       67.975158       49.780651      72.653489      0.000000      25.031714      0.364741     48.180579
462000       68.191672       49.755019      73.135157      0.000000      25.019718      0.395186     48.153369
463000       68.406253       49.727786      73.616559      0.000000      25.006880      0.425622     48.127270
464000       68.618675       49.698896      74.097707      0.000000      24.993173      0.455928     48.102431
465000       68.828691       49.668284      74.578613      0.000000      24.978564      0.485996     48.079024
466000       69.036033       49.635878      75.059292      0.000000      24.963016      0.515732     48.057242
467000       69.240410       49.601594      75.539763      0.000000      24.946487      0.545057     48.037304
468000       69.441508       49.565339      76.020045      0.000000      24.928929      0.573911     48.019458
469000       69.638986       49.527006      76.500160      0.000000      24.910288      0.602253     48.003986
470000       69.832472       49.486474      76.980124      0.000000      24.890504      0.630065     47.987649
471000       70.021566       49.443618      77.459885      0.000000      24.869513      0.657342     47.963029
472000       70.205832       49.398306      77.939351      0.000000      24.847249      0.684103     47.928494
473000       70.384804       49.350391      78.418416      0.000000      24.823638      0.710393     47.882309
474000       70.557981       49.299712      78.896951      0.000000      24.798598      0.736296     47.822430
475000       70.724827       49.246094      79.374810      0.000000      24.772043      0.761932     47.746451
476000       70.884772       49.189350      79.851817      0.000000      24.743877      0.787465     47.651544
477000       71.037215       49.129275      80.327766      0.000000      24.713998      0.813108     47.534406
478000       71.182793       49.065879      80.802541      0.000000      24.682414      0.838662     47.417855
479000       71.320923       48.998960      81.275917      0.000000      24.649024      0.864376     47.252039
480000       71.449640       48.928057      81.747465      0.000000      24.613592      0.891093     47.051502
481000       71.568253       48.852925      82.216810      0.000000      24.575995      0.919267     46.810491
482000       71.676069       48.773314      82.683515      0.000000      24.536108      0.949419     46.522511
483000       71.774557       48.689419      83.147352      0.000000      24.494034      0.981193     46.239505
484000       71.863140       48.601041      83.607877      0.000000      24.449671      1.015118     45.855101
485000       71.939025       48.507521      84.064220      0.000000      24.402685      1.052855     45.401869
486000       72.001686       48.408684      84.515650      0.000000      24.352986      1.095176     44.870920
487000       72.050713       48.304406      84.961344      0.000000      24.300512      1.142883     44.253258
488000       72.085848       48.194636      85.400391      0.000000      24.245238      1.196776     43.540225
489000       72.107024       48.079420      85.831797      0.000000      24.187187      1.257612     42.724073
490000       72.114403       47.958917      86.254499      0.000000      24.126439      1.326056     41.798667
491000       72.108414       47.833423      86.667384      0.000000      24.063144      1.402616     40.760276
492000       72.089777       47.703390      87.069315      0.000000      23.997530      1.487581     39.608386
493000       72.059520       47.569431      87.459172      0.000000      23.929906      1.580953     38.346441
494000       72.018981       47.432325      87.835890      0.000000      23.860668      1.682385     36.982369
495000       71.969783       47.293007      88.198506      0.000000      23.790289      1.791148     35.528792
496000       71.913794       47.152548      88.546209      0.000000      23.719311      1.906106     34.002802
497000       71.853066       47.012114      88.878375      0.000000      23.648328      2.025738     32.425270
498000       71.789759       46.872928      89.194605      0.000000      23.577958      2.148190     30.819722
499000       71.726057       46.736216      89.494742      0.000000      23.508827      2.271349     29.210906
500000       71.664079       46.603155      89.778878      0.000000      23.441532      2.392957     27.623245
501000       71.605805       46.474830      90.047338      0.000000      23.376627      2.510720     26.079368
502000       71.553010       46.352191      90.300662      0.000000      23.314594      2.622423     24.598914
503000       71.507225       46.236025      90.539566      0.000000      23.255837      2.726029     23.197731
504000       71.469707       46.126947      90.764906      0.000000      23.200670      2.819754     21.887498
505000       71.441438       46.025397      90.977632      0.000000      23.149318      2.902117     20.675748
506000       71.423138       45.931642      91.178751      0.000000      23.101920      2.971960     19.566203
507000       71.415280       45.845802      91.369288      0.000000      23.058537      3.028451     18.559316
508000       71.418128       45.767862      91.550263      0.000000      23.019163      3.071060     17.652907
509000       71.431766       45.697698      91.722659      0.000000      22.983737      3.099531     16.842820
510000       71.456129       45.635103      91.887414      0.000000      22.952153      3.113845     16.123524
511000       71.491040       45.579799      92.045404      0.000000      22.924272      3.114177     15.488636
512000       71.536233       45.531468      92.197440      0.000000      22.899932      3.100857     14.931340
513000       71.591380       45.489756      92.344261      0.000000      22.878953      3.074339     14.444716
514000       71.656110       45.454297      92.486542      0.000000      22.861149      3.035163     14.021972
515000       71.730397       45.424956      92.624735      0.000000      22.846451      2.983474     13.627485
516000       71.813793       45.401331      92.759418      0.000000      22.834654      2.919969     13.317305
517000       71.905506       45.382810      92.891229      0.000000      22.825447      2.845778     13.052264
518000       72.005125       45.369043      93.020594      0.000000      22.818651      2.761574     12.827233
519000       72.112250       45.359694      93.147889      0.000000      22.814094      2.668026     12.637555
520000       72.226493       45.354446      93.273447      0.000000      22.811614      2.565792     12.479031
521000       72.347484       45.352997      93.397560      0.000000      22.811058      2.455512     12.347891
522000       72.474867       45.355066      93.520484      0.000000      22.812281      2.337807     12.240765
523000       72.608309       45.360392      93.642444      0.000000      22.815149      2.213274     12.154653
524000       72.747493       45.368730      93.763637      0.000000      22.819538      2.082485     12.086892
525000       72.892123       45.379855      93.884234      0.000000      22.825331      1.945985     12.035095
526000       73.041920       45.393569      94.004360      0.000000      22.832428      1.804292     11.990308
527000       73.196616       45.409721      94.124043      0.000000      22.840750      1.657895     11.946478
528000       73.355971       45.428183      94.243292      0.000000      22.850231      1.507256     11.903473
529000       73.519772       45.448836      94.362115      0.000000      22.860810      1.352805     11.861178
530000       73.687836       45.471578      94.480517      0.000000      22.872433      1.194943     11.819490
531000       73.860008       45.496315      94.598506      0.000000      22.885052      1.034044     11.778319
532000       74.036161       45.522970      94.716085      0.000000      22.898626      0.870457     11.737589
533000       74.216361       45.551549      94.833258      0.000000      22.913158      0.704346     11.697126
534000       74.400528       45.581992      94.950029      0.000000      22.928617      0.536028     11.657110
535000       74.588466       45.614188      95.066401      0.000000      22.944943      0.365929     11.617365
536000       74.780184       45.648117      95.182376      0.000000      22.962125      0.194286     11.577856
537000       74.975729       45.683772      95.297958      0.000000      22.980160      0.021315     11.538554
538000       75.175353       45.721239      95.413148      0.000000      22.999089      -0.152937     11.499431
539000       75.379181       45.760542      95.527947      0.000000      23.018923      -0.328284     11.460503
540000       75.587226       45.801656      95.642358      0.000000      23.039646      -0.504427     11.421737
541000       75.799719       45.844647      95.756382      0.000000      23.061292      -0.681231     11.383130
542000       76.016944       45.889600      95.870020      0.000000      23.083901      -0.858569     11.344678
543000       76.239245       45.936622      95.983275      0.000000      23.107524      -1.036322     11.306379
544000       76.467024       45.985840      96.096148      0.000000      23.132224      -1.214368     11.268227
545000       76.698433       46.036420      96.208637      0.000000      23.157578      -1.390964     11.229568
546000       76.930133       46.086922      96.320739      0.000000      23.182862      -1.563549     11.190786
547000       77.162085       46.137327      96.432452      0.000000      23.208064      -1.732035     11.151952
548000       77.394288       46.187629      96.543777      0.000000      23.233182      -1.896366     11.113062
549000       77.626743       46.237824      96.654713      0.000000      23.258214      -2.056485     11.074112
550000       77.859447       46.287906      96.765259      0.000000      23.283156      -2.212341     11.035098
551000       78.092400       46.337872      96.875414      0.000000      23.308007      -2.363883     10.996018
552000       78.325601       46.387716      96.985179      0.000000      23.332763      -2.511064     10.956869
553000       78.559049       46.437433      97.094551      0.000000      23.357422      -2.653840     10.917646
554000       78.792744       46.487019      97.203531      0.000000      23.381982      -2.792170     10.878346
555000       79.026683       46.536468      97.312117      0.000000      23.406440      -2.926016     10.838967
556000       79.260867       46.585777      97.420310      0.000000      23.430793      -3.055342     10.799506
557000       79.495293       46.634940      97.528107      0.000000      23.455040      -3.180116     10.759959
558000       79.729962       46.683952      97.635508      0.000000      23.479176      -3.300309     10.720324
559000       79.964871       46.732809      97.742513      0.000000      23.503200      -3.415896     10.680598
560000       80.200020       46.781506      97.849119      0.000000      23.527110      -3.526852     10.640779
561000       80.435407       46.830037      97.955327      0.000000      23.550902      -3.633159     10.600863
562000       80.671032       46.878399      98.061136      0.000000      23.574575      -3.734801     10.560853
563000       80.906893       46.926586      98.166544      0.000000      23.598126      -3.831764     10.520742
564000       81.142989       46.974593      98.271550      0.000000      23.621552      -3.924039     10.480531
565000       81.379318       47.022416      98.376154      0.000000      23.644851      -4.011618     10.440219
566000       81.615880       47.070049      98.480354      0.000000      23.668020      -4.094500     10.399805
567000       81.852673       47.117488      98.584149      0.000000      23.691058      -4.172684     10.359285
568000       82.089695       47.164728      98.687539      0.000000      23.713961      -4.246174     10.318658
569000       82.326946       47.211764      98.790521      0.000000      23.736727      -4.314978     10.277927
570000       82.564424       47.258591      98.893096      0.000000      23.759354      -4.379105     10.237094
571000       82.802128       47.305205      98.995263      0.000000      23.781839      -4.438570     10.196158
572000       83.040055       47.351599      99.097019      0.000000      23.804179      -4.493390     10.155109
573000       83.278206       47.397770      99.198364      0.000000      23.826374      -4.543586     10.113965
574000       83.516577       47.443711      99.299297      0.000000      23.848419      -4.589182     10.072708
575000       83.755169       47.489419      99.399818      0.000000      23.870313      -4.630206     10.031359
576000       83.993978       47.534889      99.499924      0.000000      23.892053      -4.666689     9.989899
577000       84.233004       47.580114      99.599615      0.000000      23.913637      -4.698666     9.948345
578000       84.472245       47.625091      99.698890      0.000000      23.935062      -4.726175     9.906697
579000       84.711700       47.669814      99.797748      0.000000      23.956326      -4.749257     9.864951
580000       84.951366       47.714278      99.896188      0.000000      23.977427      -4.767957     9.823109
581000       85.191243       47.758478      99.994209      0.000000      23.998362      -4.782322     9.781174
582000       85.431328       47.802408      100.091811      0.000000      24.019129      -4.792405     9.739156
583000       85.671620       47.846065      100.188992      0.000000      24.039726      -4.798260     9.697059
584000       85.912117       47.889442      100.285751      0.000000      24.060149      -4.799946     9.654868
585000       86.152818       47.932535      100.382088      0.000000      24.080398      -4.797522     9.612414
586000       86.393720       47.975338      100.478000      0.000000      24.100469      -4.791053     9.570074
587000       86.634822       48.017847      100.573488      0.000000      24.120360      -4.780608     9.527669
588000       86.876122       48.060055      100.668552      0.000000      24.140069      -4.766256     9.485184
589000       87.117619       48.101958      100.763192      0.000000      24.159594      -4.748072     9.442643
590000       87.359310       48.143550      100.857405      0.000000      24.178931      -4.726132     9.400050
591000       87.601193       48.184827      100.951192      0.000000      24.198079      -4.700515     9.357389
592000       87.843266       48.225782      101.044552      0.000000      24.217036      -4.671305     9.314685
593000       88.085529       48.266411      101.137485      0.000000      24.235799      -4.638586     9.271933
594000       88.327978       48.306708      101.229990      0.000000      24.254365      -4.602446     9.229145
595000       88.570611       48.346669      101.322067      0.000000      24.272733      -4.562976     9.186309
596000       88.813428       48.386287      101.413716      0.000000      24.290900      -4.520269     9.143447
597000       89.056425       48.425557      101.504936      0.000000      24.308864      -4.474420     9.100555
598000       89.299600       48.464474      101.595726      0.000000      24.326622      -4.425527     9.057638
599000       89.542953       48.503034      101.686088      0.000000      24.344173      -4.373691     9.014700
600000       89.786480       48.541229      101.776020      0.000000      24.361514      -4.319014     8.971755
601000       90.030179       48.579056      101.865523      0.000000      24.378642      -4.261601     8.928790
602000       90.274048       48.616508      101.954595      0.000000      24.395556      -4.201557     8.885827
603000       90.518086       48.653580      102.043239      0.000000      24.412254      -4.138993     8.842862
604000       90.762289       48.690267      102.131452      0.000000      24.428732      -4.074017     8.799900
605000       91.006657       48.726564      102.219236      0.000000      24.444990      -4.006742     8.756944
606000       91.251185       48.762465      102.306591      0.000000      24.461024      -3.937282     8.714008
607000       91.495873       48.797965      102.393516      0.000000      24.476832      -3.865751     8.671078
608000       91.740718       48.833058      102.480012      0.000000      24.492412      -3.792266     8.628177
609000       91.985718       48.867739      102.566079      0.000000      24.507763      -3.716944     8.585291
610000       92.230870       48.902003      102.651718      0.000000      24.522882      -3.639904     8.542440
611000       92.476172       48.935845      102.736928      0.000000      24.537766      -3.561266     8.499612
612000       92.721621       48.969258      102.821710      0.000000      24.552414      -3.481150     8.456826
613000       92.967216       49.002238      102.906064      0.000000      24.566823      -3.399678     8.414078
614000       93.212954       49.034779      102.989991      0.000000      24.580992      -3.316970     8.371365
615000       93.458833       49.066876      103.073491      0.000000      24.594918      -3.233150     8.328702
616000       93.704849       49.098524      103.156565      0.000000      24.608599      -3.148340     8.286086
617000       93.951001       49.129717      103.239212      0.000000      24.622033      -3.062662     8.243514
618000       94.197287       49.160451      103.321435      0.000000      24.635218      -2.976239     8.200999
619000       94.443702       49.190719      103.403232      0.000000      24.648153      -2.889195     8.158533
620000       94.690246       49.220517      103.484605      0.000000      24.660834      -2.801651     8.116129
621000       94.936916       49.249839      103.565554      0.000000      24.673260      -2.713730     8.073777
622000       95.183709       49.278680      103.646080      0.000000      24.685430      -2.625553     8.031485
623000       95.430622       49.307034      103.726184      0.000000      24.697340      -2.537241     7.989254
624000       95.677652       49.334898      103.805865      0.000000      24.708990      -2.448913     7.947081
625000       95.924798       49.362265      103.885125      0.000000      24.720376      -2.360690     7.904976
626000       96.172057       49.389130      103.963965      0.000000      24.731498      -2.272689     7.862930
627000       96.419426       49.415489      104.042384      0.000000      24.742353      -2.185028     7.820949
628000       96.666901       49.441335      104.120383      0.000000      24.752939      -2.097820     7.779030
629000       96.914482       49.466664      104.197964      0.000000      24.763255      -2.011182     7.737180
630000       97.162164       49.491472      104.275127      0.000000      24.773298      -1.925224     7.695388
631000       97.409945       49.515752      104.351872      0.000000      24.783068      -1.840058     7.653665
632000       97.657822       49.539499      104.428200      0.000000      24.792561      -1.755792     7.612001
633000       97.905794       49.562710      104.504112      0.000000      24.801776      -1.672532     7.570404
634000       98.153856       49.585378      104.579608      0.000000      24.810712      -1.590384     7.528866
635000       98.402005       49.607499      104.654689      0.000000      24.819366      -1.509449     7.487391
636000       98.650240       49.629068      104.729355      0.000000      24.827737      -1.429828     7.445978
637000       98.898558       49.650079      104.803608      0.000000      24.835823      -1.351616     7.404622
638000       99.146955       49.670529      104.877447      0.000000      24.843622      -1.274910     7.363325
639000       99.395428       49.690412      104.950874      0.000000      24.851133      -1.199800     7.322085
640000       99.643975       49.709723      105.023889      0.000000      24.858354      -1.126375     7.280900
641000       99.892593       49.728457      105.096492      0.000000      24.865283      -1.054721     7.239770
642000       100.141279       49.746610      105.168684      0.000000      24.871918      -0.984920     7.198692
643000       100.390029       49.764177      105.240466      0.000000      24.878258      -0.917053     7.157665
644000       100.638842       49.781152      105.311837      0.000000      24.884301      -0.851194     7.116686
645000       100.887713       49.797532      105.382799      0.000000      24.890045      -0.787416     7.075755
646000       101.136641       49.813311      105.453352      0.000000      24.895490      -0.725788     7.034869
647000       101.385621       49.828486      105.523496      0.000000      24.900632      -0.666376     6.994027
648000       101.634651       49.843050      105.593232      0.000000      24.905471      -0.609240     6.953226
649000       101.883729       49.857000      105.662560      0.000000      24.910005      -0.554439     6.912465
650000       102.132850       49.870330      105.731481      0.000000      24.914233      -0.502026     6.871742
651000       102.382011       49.883037      105.799995      0.000000      24.918152      -0.452051     6.831055
652000       102.631211       49.895115      105.868102      0.000000      24.921762      -0.404560     6.790402
653000       102.880445       49.906561      105.935803      0.000000      24.925060      -0.359593     6.749781
654000       103.129710       49.917368      106.003097      0.000000      24.928045      -0.317188     6.709190
655000       103.379004       49.927534      106.069986      0.000000      24.930716      -0.277378     6.668628
656000       103.628323       49.937052      106.136470      0.000000      24.933070      -0.240192     6.628092
657000       103.877664       49.945920      106.202548      0.000000      24.935108      -0.205654     6.587581
658000       104.127024       49.954132      106.268221      0.000000      24.936826      -0.173783     6.547093
659000       104.376399       49.961683      106.333489      0.000000      24.938223      -0.144594     6.506627
660000       104.625787       49.968570      106.398353      0.000000      24.939299      -0.118099     6.466181
661000       104.875183       49.974788      106.462813      0.000000      24.940051      -0.094303     6.425753
662000       105.124586       49.980332      106.526868      0.000000      24.940477      -0.073208     6.385342
663000       105.373992       49.985198      106.590519      0.000000      24.940578      -0.054811     6.344946
664000       105.623396       49.989382      106.653766      0.000000      24.940350      -0.039103     6.304565
665000       105.872797       49.992879      106.716610      0.000000      24.939792      -0.026073     6.264196
666000       106.122191       49.995685      106.779050      0.000000      24.938903      -0.015703     6.223839
667000       106.371574       49.997796      106.841086      0.000000      24.937682      -0.007972     6.183492
668000       106.620948       49.999206      106.902719      0.000000      24.936126      -0.002852     6.143155
669000       106.870318       49.999912      106.963949      0.000000      24.934235      -0.000313     6.102826
670000       107.119688       49.999910      107.024776      0.000000      24.932007      -0.000319     6.062506
671000       107.369058       49.999194      107.085199      0.000000      24.929439      -0.002831     6.022196
672000       107.618432       49.997761      107.145219      0.000000      24.926531      -0.007805     5.981896
673000       107.867814       49.995604      107.204836      0.000000      24.923281      -0.015192     5.941610
674000       108.117211       49.992721      107.264051      0.000000      24.919686      -0.024941     5.901341
675000       108.366630       49.989104      107.322863      0.000000      24.915745      -0.036994     5.861090
676000       108.616080       49.984750      107.381272      0.000000      24.911456      -0.051291     5.820862
677000       108.865571       49.979653      107.439280      0.000000      24.906816      -0.067769     5.780659
678000       109.115113       49.973807      107.496885      0.000000      24.901823      -0.086357     5.740485
679000       109.364720       49.967205      107.554089      0.000000      24.896476      -0.106986     5.700344
680000       109.614402       49.959843      107.610892      0.000000      24.890770      -0.129577     5.660241
681000       109.864175       49.951714      107.667294      0.000000      24.884704      -0.154053     5.620181
682000       110.114052       49.942810      107.723295      0.000000      24.878275      -0.180328     5.580168
683000       110.364047       49.933125      107.778897      0.000000      24.871479      -0.208316     5.540209
684000       110.614176       49.922652      107.834099      0.000000      24.864314      -0.237925     5.500309
685000       110.864456       49.911382      107.888903      0.000000      24.856776      -0.269061     5.460475
686000       111.114902       49.899309      107.943309      0.000000      24.848862      -0.301624     5.420714
687000       111.365532       49.886422      107.997317      0.000000      24.840568      -0.335511     5.381035
688000       111.616363       49.872715      108.050929      0.000000      24.831890      -0.370617     5.341446
689000       111.867414       49.858177      108.104146      0.000000      24.822824      -0.406829     5.301956
690000       112.118704       49.842799      108.156968      0.000000      24.813366      -0.444034     5.262576
691000       112.370252       49.826572      108.209397      0.000000      24.803512      -0.482113     5.223316
692000       112.622079       49.809485      108.261435      0.000000      24.793256      -0.520944     5.184190
693000       112.874206       49.791527      108.313081      0.000000      24.782594      -0.560400     5.145211
694000       113.126655       49.772687      108.364339      0.000000      24.771521      -0.600351     5.106394
695000       113.379450       49.752953      108.415209      0.000000      24.760032      -0.640662     5.067756
696000       113.632615       49.732313      108.465694      0.000000      24.748120      -0.681195     5.029316
697000       113.886176       49.710754      108.515796      0.000000      24.735780      -0.721806     4.991094
698000       114.140160       49.688262      108.565517      0.000000      24.723005      -0.762348     4.953113
699000       114.394597       49.664823      108.614859      0.000000      24.709789      -0.802670     4.915400
700000       114.649516       49.640422      108.663825      0.000000      24.696126      -0.842617     4.877984
701000       114.904951       49.615044      108.712419      0.000000      24.682006      -0.882027     4.840896
702000       115.160936       49.588671      108.760644      0.000000      24.667424      -0.920737     4.804175
703000       115.417510       49.561286      108.808504      0.000000      24.652369      -0.958576     4.767861
704000       115.674713       49.532870      108.856003      0.000000      24.636835      -0.995370     4.732002
705000       115.932588       49.503403      108.903145      0.000000      24.620810      -1.030939     4.696649
706000       116.191182       49.472865      108.949937      0.000000      24.604286      -1.065099     4.661865
707000       116.450546       49.441232      108.996384      0.000000      24.587251      -1.097659     4.627717
708000       116.710736       49.408482      109.042493      0.000000      24.569694      -1.128422     4.594282
709000       116.971719       49.374601      109.088269      0.000000      24.551610      -1.157173     4.560889
710000       117.233557       49.339564      109.133717      0.000000      24.532987      -1.183705     4.529061
711000       117.496413       49.303328      109.178853      0.000000      24.513803      -1.207815     4.498246
712000       117.760248       49.265881      109.223680      0.000000      24.494054      -1.229267     4.467454
713000       118.025140       49.227190      109.268211      0.000000      24.473723      -1.247832     4.438925
714000       118.291303       49.187198      109.312464      0.000000      24.452783      -1.263282     4.411856
715000       118.558838       49.145866      109.356453      0.000000      24.431214      -1.275365     4.386451
716000       118.827857       49.103149      109.400199      0.000000      24.408995      -1.283819     4.362944
717000       119.098484       49.059000      109.443719      0.000000      24.386103      -1.288365     4.341605
718000       119.370853       49.013368      109.487039      0.000000      24.362512      -1.288711     4.322753
719000       119.645114       48.966194      109.530184      0.000000      24.338197      -1.284550     4.306755
720000       119.921431       48.917418      109.573185      0.000000      24.313126      -1.275553     4.294042
721000       120.199985       48.866971      109.616077      0.000000      24.287266      -1.261372     4.285119
722000       120.480977       48.814779      109.658902      0.000000      24.260582      -1.241633     4.280577
