step,x_kite,y_kite,z_kite,x_block,y_block,z_block,windx,windy,windz,v_blockx,v_blocky,alpha,alpha_action,mu,mu_action,reward,Q_value
175000,61.959408999999994,0.0,48.955576,51.793211,0.0,0.0,10.0,0.0,0.0,0.8754069999999999,0.0,20.0,1,0.0,1,0.087541,896.381075
176000,62.046746999999996,0.0,48.955614000000004,51.880731,0.0,0.0,10.0,0.0,0.0,0.875,0.0,20.0,1,0.0,1,0.0875,896.38195
177000,62.13405600000001,0.0,48.955649,51.968212,0.0,0.0,10.0,0.0,0.0,0.874616,0.0,20.0,1,0.0,1,0.087462,896.382825
178000,62.221338,0.0,48.955683,52.055655,0.0,0.0,10.0,0.0,0.0,0.8742540000000001,0.0,20.0,1,0.0,1,0.087425,896.3837
179000,62.30859399999999,0.0,48.955715000000005,52.143063,0.0,0.0,10.0,0.0,0.0,0.8739129999999999,0.0,20.0,1,0.0,1,0.087391,896.384574
180000,62.395826,0.0,48.955744,52.230438,0.0,0.0,10.0,0.0,0.0,0.873592,0.0,20.0,1,0.0,1,0.087359,896.385448
181000,62.483035,0.0,48.955771999999996,52.317782,0.0,0.0,10.0,0.0,0.0,0.873289,0.0,20.0,1,0.0,1,0.08732899999999999,896.3863220000001
182000,62.570221999999994,0.0,48.955799,52.405097,0.0,0.0,10.0,0.0,0.0,0.8730040000000001,0.0,20.0,1,0.0,1,0.0873,896.3871949999999
183000,62.657389,0.0,48.955824,52.492383999999994,0.0,0.0,10.0,0.0,0.0,0.8727360000000001,0.0,20.0,1,0.0,1,0.087274,896.388068
184000,62.744537,0.0,48.955847,52.579643999999995,0.0,0.0,10.0,0.0,0.0,0.872483,0.0,20.0,1,0.0,1,0.087248,896.388941
185000,62.831667,0.0,48.955869,52.666881000000004,0.0,0.0,10.0,0.0,0.0,0.872244,0.0,20.0,1,0.0,1,0.087224,896.3898130000001
186000,62.918780000000005,0.0,48.955890000000004,52.754093999999995,0.0,0.0,10.0,0.0,0.0,0.87202,0.0,20.0,1,0.0,1,0.087202,896.390685
187000,63.005877000000005,0.0,48.955909000000005,52.841285,0.0,0.0,10.0,0.0,0.0,0.871808,0.0,20.0,1,0.0,1,0.087181,896.391557
188000,63.09295899999999,0.0,48.955928,52.928456000000004,0.0,0.0,10.0,0.0,0.0,0.871609,0.0,20.0,1,0.0,1,0.087161,896.3924289999999
189000,63.180027,0.0,48.955945,53.015606999999996,0.0,0.0,10.0,0.0,0.0,0.8714209999999999,0.0,20.0,1,0.0,1,0.087142,896.393301
190000,63.267081000000005,0.0,48.955962,53.102740000000004,0.0,0.0,10.0,0.0,0.0,0.871245,0.0,20.0,1,0.0,1,0.08712400000000001,896.394172
191000,63.354123,0.0,48.955977000000004,53.189856000000006,0.0,0.0,10.0,0.0,0.0,0.871078,0.0,20.0,1,0.0,1,0.087108,896.395044
192000,63.441153,0.0,48.955991999999995,53.276956000000006,0.0,0.0,10.0,0.0,0.0,0.870921,0.0,20.0,1,0.0,1,0.087092,896.3959150000001
193000,63.528172,0.0,48.956005,53.364041,0.0,0.0,10.0,0.0,0.0,0.8707729999999999,0.0,20.0,1,0.0,1,0.087077,896.3967859999999
194000,63.61518,0.0,48.956018,53.451111,0.0,0.0,10.0,0.0,0.0,0.870634,0.0,20.0,1,0.0,1,0.087063,896.3976560000001
195000,63.702178,0.0,48.95603,53.538168000000006,0.0,0.0,10.0,0.0,0.0,0.870503,0.0,20.0,1,0.0,1,0.08705,896.398527
196000,63.789168000000004,0.0,48.956042,53.625212,0.0,0.0,10.0,0.0,0.0,0.8703799999999999,0.0,20.0,1,0.0,1,0.087038,896.399397
197000,63.876148,0.0,48.956052,53.71224399999999,0.0,0.0,10.0,0.0,0.0,0.8702629999999999,0.0,20.0,1,0.0,1,0.08702599999999999,896.400268
198000,63.963119999999996,0.0,48.956063,53.799265000000005,0.0,0.0,10.0,0.0,0.0,0.8701540000000001,0.0,20.0,1,0.0,1,0.087015,896.4011380000001
199000,64.050084,0.0,48.956072,53.886275,0.0,0.0,10.0,0.0,0.0,0.87005,0.0,20.0,1,0.0,1,0.087005,896.402008
200000,64.137041,0.0,48.956081,53.973275,0.0,0.0,10.0,0.0,0.0,0.8699530000000001,0.0,20.0,1,0.0,1,0.086995,896.402878
201000,64.223991,0.0,48.95609,54.060266000000006,0.0,0.0,10.0,0.0,0.0,0.8698610000000001,0.0,20.0,1,0.0,1,0.08698600000000001,896.4037480000001
202000,64.310934,0.0,48.956097,54.147248,0.0,0.0,10.0,0.0,0.0,0.869775,0.0,20.0,1,0.0,1,0.086978,896.4046179999999
203000,64.397871,0.0,48.956105,54.234221,0.0,0.0,10.0,0.0,0.0,0.8696940000000001,0.0,20.0,1,0.0,1,0.086969,896.4054880000001
204000,64.484803,0.0,48.956112,54.321187,0.0,0.0,10.0,0.0,0.0,0.869617,0.0,20.0,1,0.0,1,0.086962,896.406358
205000,64.57172800000001,0.0,48.956119,54.408145,0.0,0.0,10.0,0.0,0.0,0.8695450000000001,0.0,20.0,1,0.0,1,0.08695499999999999,896.4072269999999
206000,64.658649,0.0,48.956125,54.495096,0.0,0.0,10.0,0.0,0.0,0.869477,0.0,20.0,1,0.0,1,0.086948,896.4080970000001
207000,64.745565,0.0,48.956131,54.58204,0.0,0.0,10.0,0.0,0.0,0.8694129999999999,0.0,20.0,1,0.0,1,0.08694099999999999,896.408966
208000,64.832477,0.0,48.956137,54.668978,0.0,0.0,10.0,0.0,0.0,0.869353,0.0,20.0,1,0.0,1,0.086935,896.4098359999999
209000,64.919384,0.0,48.956142,54.755911,0.0,0.0,10.0,0.0,0.0,0.869296,0.0,20.0,1,0.0,1,0.08693,896.4107050000001
210000,65.006287,0.0,48.956146999999994,54.842838,0.0,0.0,10.0,0.0,0.0,0.869242,0.0,20.0,1,0.0,1,0.086924,896.411574
211000,65.093186,0.0,48.956151,54.929759,0.0,0.0,10.0,0.0,0.0,0.869192,0.0,20.0,1,0.0,1,0.08691900000000001,896.4124439999999
212000,65.180082,0.0,48.956156,55.016676000000004,0.0,0.0,10.0,0.0,0.0,0.8691450000000001,0.0,20.0,1,0.0,1,0.086914,896.4133130000001
213000,65.266974,0.0,48.95616,55.103588,0.0,0.0,10.0,0.0,0.0,0.8691,0.0,20.0,1,0.0,1,0.08691,896.414182
214000,65.353863,0.0,48.956164,55.190495999999996,0.0,0.0,10.0,0.0,0.0,0.869058,0.0,20.0,1,0.0,1,0.086906,896.415051
215000,65.440749,0.0,48.956167,55.2774,0.0,0.0,10.0,0.0,0.0,0.8690180000000001,0.0,20.0,1,0.0,1,0.086902,896.4159199999999
216000,65.527633,0.0,48.956171000000005,55.3643,0.0,0.0,10.0,0.0,0.0,0.868981,0.0,20.0,1,0.0,1,0.086898,896.4167890000001
217000,65.614513,0.0,48.956174,55.451195999999996,0.0,0.0,10.0,0.0,0.0,0.8689450000000001,0.0,20.0,1,0.0,1,0.086895,896.417658
218000,65.701391,0.0,48.956177000000004,55.538089,0.0,0.0,10.0,0.0,0.0,0.8689120000000001,0.0,20.0,1,0.0,1,0.086891,896.4185269999999
219000,65.788267,0.0,48.956179999999996,55.624979,0.0,0.0,10.0,0.0,0.0,0.8688809999999999,0.0,20.0,1,0.0,1,0.08688799999999999,896.4193960000001
220000,65.875141,0.0,48.956183,55.711865,0.0,0.0,10.0,0.0,0.0,0.8688520000000001,0.0,20.0,1,0.0,1,0.086885,896.4202650000001
221000,65.962012,0.0,48.956185,55.798749,0.0,0.0,10.0,0.0,0.0,0.8688239999999999,0.0,20.0,1,0.0,1,0.086882,896.4211339999999
222000,66.04888199999999,0.0,48.956188,55.885630000000006,0.0,0.0,10.0,0.0,0.0,0.868798,0.0,20.0,1,0.0,1,0.08688,896.4220019999999
223000,66.135749,0.0,48.95619,55.972508999999995,0.0,0.0,10.0,0.0,0.0,0.8687729999999999,0.0,20.0,1,0.0,1,0.086877,896.4228710000001
224000,66.222615,0.0,48.956192,56.059385,0.0,0.0,10.0,0.0,0.0,0.86875,0.0,20.0,1,0.0,1,0.086875,896.4237400000001
225000,66.30947900000001,0.0,48.956194,56.14625899999999,0.0,0.0,10.0,0.0,0.0,0.8687280000000001,0.0,20.0,1,0.0,1,0.086873,896.424609
226000,66.396342,0.0,48.956196000000006,56.23313100000001,0.0,0.0,10.0,0.0,0.0,0.868708,0.0,20.0,1,0.0,1,0.086871,896.425477
227000,66.483203,0.0,48.956198,56.32,0.0,0.0,10.0,0.0,0.0,0.8686879999999999,0.0,20.0,1,0.0,1,0.086869,896.4263460000001
228000,66.570063,0.0,48.9562,56.406868,0.0,0.0,10.0,0.0,0.0,0.86867,0.0,20.0,1,0.0,1,0.086867,896.427215
229000,66.656921,0.0,48.956201,56.493733999999996,0.0,0.0,10.0,0.0,0.0,0.8686530000000001,0.0,20.0,1,0.0,1,0.086865,896.428084
230000,66.743779,0.0,48.956203,56.580599,0.0,0.0,10.0,0.0,0.0,0.8686370000000001,0.0,20.0,1,0.0,1,0.086864,896.428952
231000,66.830635,0.0,48.956204,56.667462,0.0,0.0,10.0,0.0,0.0,0.8686209999999999,0.0,20.0,1,0.0,1,0.086862,896.4298210000001
232000,66.91749,0.0,48.956205,56.754323,0.0,0.0,10.0,0.0,0.0,0.868607,0.0,20.0,1,0.0,1,0.08686100000000001,896.430689
233000,67.00434399999999,0.0,48.956207,56.841182999999994,0.0,0.0,10.0,0.0,0.0,0.8685940000000001,0.0,20.0,1,0.0,1,0.086859,896.431558
234000,67.091197,0.0,48.956208000000004,56.928042000000005,0.0,0.0,10.0,0.0,0.0,0.8685809999999999,0.0,20.0,1,0.0,1,0.086858,896.432427
235000,67.178049,0.0,48.956209,57.014899,0.0,0.0,10.0,0.0,0.0,0.868569,0.0,20.0,1,0.0,1,0.086857,896.4332949999999
236000,67.2649,0.0,48.95621,57.10175600000001,0.0,0.0,10.0,0.0,0.0,0.8685579999999999,0.0,20.0,1,0.0,1,0.08685599999999999,896.434164
237000,67.35175100000001,0.0,48.956210999999996,57.188611,0.0,0.0,10.0,0.0,0.0,0.868547,0.0,20.0,1,0.0,1,0.086855,896.435032
238000,67.4386,0.0,48.956212,57.275465000000004,0.0,0.0,10.0,0.0,0.0,0.8685370000000001,0.0,20.0,1,0.0,1,0.086854,896.435901
239000,67.525449,0.0,48.956213,57.362318,0.0,0.0,10.0,0.0,0.0,0.868527,0.0,20.0,1,0.0,1,0.086853,896.4367689999999
240000,67.612298,0.0,48.956214,57.449171,0.0,0.0,10.0,0.0,0.0,0.868518,0.0,20.0,1,0.0,1,0.086852,896.4376380000001
241000,67.699145,0.0,48.956214,57.536021999999996,0.0,0.0,10.0,0.0,0.0,0.86851,0.0,20.0,1,0.0,1,0.086851,896.4385060000001
242000,67.78599200000001,0.0,48.956215,57.622873,0.0,0.0,10.0,0.0,0.0,0.868502,0.0,20.0,1,0.0,1,0.08685,896.439375
243000,67.872839,0.0,48.956216,57.709723,0.0,0.0,10.0,0.0,0.0,0.8684950000000001,0.0,20.0,1,0.0,1,0.086849,896.440243
244000,67.959685,0.0,48.956216,57.796572,0.0,0.0,10.0,0.0,0.0,0.8684879999999999,0.0,20.0,1,0.0,1,0.086849,896.4411119999999
245000,68.046531,0.0,48.956216999999995,57.883419999999994,0.0,0.0,10.0,0.0,0.0,0.868481,0.0,20.0,1,0.0,1,0.08684800000000001,896.4419800000001
246000,68.133376,0.0,48.956218,57.970268000000004,0.0,0.0,10.0,0.0,0.0,0.868475,0.0,20.0,1,0.0,1,0.08684700000000001,896.442849
247000,68.22022,0.0,48.956218,58.057115,0.0,0.0,10.0,0.0,0.0,0.868469,0.0,20.0,1,0.0,1,0.08684700000000001,896.443717
248000,68.307064,0.0,48.956219,58.143962,0.0,0.0,10.0,0.0,0.0,0.8684639999999999,0.0,20.0,1,0.0,1,0.086846,896.444586
249000,68.393908,0.0,48.956219,58.230807999999996,0.0,0.0,10.0,0.0,0.0,0.868458,0.0,20.0,1,0.0,1,0.086846,896.4454539999999
250000,68.480752,0.0,48.95622,58.317653,0.0,0.0,10.0,0.0,0.0,0.868453,0.0,20.0,1,0.0,1,0.086845,896.446323
251000,68.567595,0.0,48.95622,58.404498,0.0,0.0,10.0,0.0,0.0,0.868449,0.0,20.0,1,0.0,1,0.086845,896.447191
252000,68.654437,0.0,48.95622,58.49134300000001,0.0,0.0,10.0,0.0,0.0,0.868445,0.0,20.0,1,0.0,1,0.086844,896.4480599999999
253000,68.74128,0.0,48.956221,58.578187,0.0,0.0,10.0,0.0,0.0,0.86844,0.0,20.0,1,0.0,1,0.086844,896.4489279999999
254000,68.828122,0.0,48.956221,58.665031000000006,0.0,0.0,10.0,0.0,0.0,0.8684370000000001,0.0,20.0,1,0.0,1,0.086844,896.4497970000001
255000,68.914964,0.0,48.956221,58.751875,0.0,0.0,10.0,0.0,0.0,0.868433,0.0,20.0,1,0.0,1,0.08684299999999999,896.4506650000001
256000,69.001805,0.0,48.956222,58.83871800000001,0.0,0.0,10.0,0.0,0.0,0.8684299999999999,0.0,20.0,1,0.0,1,0.08684299999999999,896.451533
257000,69.088647,0.0,48.956222,58.925561,0.0,0.0,10.0,0.0,0.0,0.868426,0.0,20.0,1,0.0,1,0.08684299999999999,896.452402
258000,69.175488,0.0,48.956222,59.012403000000006,0.0,0.0,10.0,0.0,0.0,0.868423,0.0,20.0,1,0.0,1,0.086842,896.45327
259000,69.26232900000001,0.0,48.956223,59.099244999999996,0.0,0.0,10.0,0.0,0.0,0.8684200000000001,0.0,20.0,1,0.0,1,0.086842,896.454139
260000,69.34916899999999,0.0,48.956223,59.186087,0.0,0.0,10.0,0.0,0.0,0.868418,0.0,20.0,1,0.0,1,0.086842,896.455007
261000,69.43601,0.0,48.956223,59.272929000000005,0.0,0.0,10.0,0.0,0.0,0.8684149999999999,0.0,20.0,1,0.0,1,0.086842,896.455876
262000,69.52285,0.0,48.956223,59.35977,0.0,0.0,10.0,0.0,0.0,0.8684129999999999,0.0,20.0,1,0.0,1,0.086841,896.456744
263000,69.60969,0.0,48.956224,59.446611,0.0,0.0,10.0,0.0,0.0,0.868411,0.0,20.0,1,0.0,1,0.086841,896.4576119999999
264000,69.69653000000001,0.0,48.956224,59.533452000000004,0.0,0.0,10.0,0.0,0.0,0.868408,0.0,20.0,1,0.0,1,0.086841,896.458481
265000,69.78336999999999,0.0,48.956224,59.620293000000004,0.0,0.0,10.0,0.0,0.0,0.8684059999999999,0.0,20.0,1,0.0,1,0.086841,896.459349
266000,69.87021,0.0,48.956224,59.707133999999996,0.0,0.0,10.0,0.0,0.0,0.868405,0.0,20.0,1,0.0,1,0.08684,896.4602179999999
267000,69.95705,0.0,48.956224,59.793974,0.0,0.0,10.0,0.0,0.0,0.868403,0.0,20.0,1,0.0,1,0.08684,896.4610859999999
268000,70.04388900000001,0.0,48.956224,59.880814,0.0,0.0,10.0,0.0,0.0,0.868401,0.0,20.0,1,0.0,1,0.08684,896.4619539999999
269000,70.130728,0.0,48.956225,59.967654,0.0,0.0,10.0,0.0,0.0,0.8684,0.0,20.0,1,0.0,1,0.08684,896.4628230000001
270000,70.217568,0.0,48.956225,60.05449399999999,0.0,0.0,10.0,0.0,0.0,0.868398,0.0,20.0,1,0.0,1,0.08684,896.463691
271000,70.304407,0.0,48.956225,60.14133399999999,0.0,0.0,10.0,0.0,0.0,0.868397,0.0,20.0,1,0.0,1,0.08684,896.46456
272000,70.391246,0.0,48.956225,60.228173,0.0,0.0,10.0,0.0,0.0,0.868395,0.0,20.0,1,0.0,1,0.08684,896.465428
273000,70.478085,0.0,48.956225,60.315013,0.0,0.0,10.0,0.0,0.0,0.868394,0.0,20.0,1,0.0,1,0.086839,896.466296
274000,70.564924,0.0,48.956225,60.401852000000005,0.0,0.0,10.0,0.0,0.0,0.8683930000000001,0.0,20.0,1,0.0,1,0.086839,896.467165
275000,70.651762,0.0,48.956225,60.48869200000001,0.0,0.0,10.0,0.0,0.0,0.868392,0.0,20.0,1,0.0,1,0.086839,896.468033
276000,70.738601,0.0,48.956225,60.575531000000005,0.0,0.0,10.0,0.0,0.0,0.868391,0.0,20.0,1,0.0,1,0.086839,896.468902
277000,70.82544,0.0,48.956225,60.662369999999996,0.0,0.0,10.0,0.0,0.0,0.86839,0.0,20.0,1,0.0,1,0.086839,896.4697699999999
278000,70.912278,0.0,48.956226,60.74920899999999,0.0,0.0,10.0,0.0,0.0,0.868389,0.0,20.0,1,0.0,1,0.086839,896.4706380000001
279000,70.999117,0.0,48.956226,60.836048,0.0,0.0,10.0,0.0,0.0,0.8683879999999999,0.0,20.0,1,0.0,1,0.086839,896.471507
280000,71.085955,0.0,48.956226,60.922886,0.0,0.0,10.0,0.0,0.0,0.8683870000000001,0.0,20.0,1,0.0,1,0.086839,896.472375
281000,71.172793,0.0,48.956226,61.009725,0.0,0.0,10.0,0.0,0.0,0.8683860000000001,0.0,20.0,1,0.0,1,0.086839,896.4732439999999
282000,71.259632,0.0,48.956226,61.096564,0.0,0.0,10.0,0.0,0.0,0.8683860000000001,0.0,20.0,1,0.0,1,0.086839,896.4741119999999
283000,71.34647,0.0,48.956226,61.183402,0.0,0.0,10.0,0.0,0.0,0.8683850000000001,0.0,20.0,1,0.0,1,0.086839,896.4749800000001
284000,71.433308,0.0,48.956226,61.270241000000006,0.0,0.0,10.0,0.0,0.0,0.868384,0.0,20.0,1,0.0,1,0.086838,896.475849
285000,71.520146,0.0,48.956226,61.357079000000006,0.0,0.0,10.0,0.0,0.0,0.868384,0.0,20.0,1,0.0,1,0.086838,896.476717
286000,71.606984,0.0,48.956226,61.443917000000006,0.0,0.0,10.0,0.0,0.0,0.868383,0.0,20.0,1,0.0,1,0.086838,896.477585
287000,71.693822,0.0,48.956226,61.530756000000004,0.0,0.0,10.0,0.0,0.0,0.868383,0.0,20.0,1,0.0,1,0.086838,896.4784539999999
288000,71.78066,0.0,48.956226,61.617594,0.0,0.0,10.0,0.0,0.0,0.868382,0.0,20.0,1,0.0,1,0.086838,896.479322
289000,71.867498,0.0,48.956226,61.704432,0.0,0.0,10.0,0.0,0.0,0.868382,0.0,20.0,1,0.0,1,0.086838,896.480191
290000,71.954336,0.0,48.956226,61.79127,0.0,0.0,10.0,0.0,0.0,0.868381,0.0,20.0,1,0.0,1,0.086838,896.481059
291000,72.041174,0.0,48.956226,61.878108,0.0,0.0,10.0,0.0,0.0,0.868381,0.0,20.0,1,0.0,1,0.086838,896.4819269999999
292000,72.128012,0.0,48.956226,61.964946,0.0,0.0,10.0,0.0,0.0,0.8683799999999999,0.0,20.0,1,0.0,1,0.086838,896.4827960000001
293000,72.21485,0.0,48.956226,62.051784,0.0,0.0,10.0,0.0,0.0,0.8683799999999999,0.0,20.0,1,0.0,1,0.086838,896.4836640000001
294000,72.301688,0.0,48.956226,62.138622,0.0,0.0,10.0,0.0,0.0,0.8683799999999999,0.0,20.0,1,0.0,1,0.086838,896.4845320000001
295000,72.388526,0.0,48.956226,62.22546,0.0,0.0,10.0,0.0,0.0,0.8683790000000001,0.0,20.0,1,0.0,1,0.086838,896.485401
296000,72.475363,0.0,48.956226,62.312298,0.0,0.0,10.0,0.0,0.0,0.8683790000000001,0.0,20.0,1,0.0,1,0.086838,896.486269
297000,72.562201,0.0,48.956226,62.399136,0.0,0.0,10.0,0.0,0.0,0.8683790000000001,0.0,20.0,1,0.0,1,0.086838,896.4871380000001
298000,72.649039,0.0,48.956227,62.485974,0.0,0.0,10.0,0.0,0.0,0.8683790000000001,0.0,20.0,1,0.0,1,0.086838,896.488006
299000,72.735877,0.0,48.956227,62.572812,0.0,0.0,10.0,0.0,0.0,0.8683780000000001,0.0,20.0,1,0.0,1,0.086838,896.488874
300000,72.822714,0.0,48.956227,62.65965,0.0,0.0,10.0,0.0,0.0,0.8683780000000001,0.0,20.0,1,0.0,1,0.086838,896.489743
301000,72.909552,0.0,48.956227,62.746488,0.0,0.0,10.0,0.0,0.0,0.8683780000000001,0.0,20.0,1,0.0,1,0.086838,896.490611
302000,72.99639,0.0,48.956227,62.833325,0.0,0.0,10.0,0.0,0.0,0.8683780000000001,0.0,20.0,1,0.0,1,0.086838,896.49148
303000,73.08322700000001,0.0,48.956227,62.920163,0.0,0.0,10.0,0.0,0.0,0.8683770000000001,0.0,20.0,1,0.0,1,0.086838,896.492348
304000,73.17006500000001,0.0,48.956227,63.007001,0.0,0.0,10.0,0.0,0.0,0.8683770000000001,0.0,20.0,1,0.0,1,0.086838,896.493216
305000,73.25690300000001,0.0,48.956227,63.093839,0.0,0.0,10.0,0.0,0.0,0.8683770000000001,0.0,20.0,1,0.0,1,0.086838,896.4940849999999
306000,73.34374,0.0,48.956227,63.180676,0.0,0.0,10.0,0.0,0.0,0.8683770000000001,0.0,20.0,1,0.0,1,0.086838,896.4949529999999
307000,73.430578,0.0,48.956227,63.267514,0.0,0.0,10.0,0.0,0.0,0.8683770000000001,0.0,20.0,1,0.0,1,0.086838,896.4958210000001
308000,73.517415,0.0,48.956227,63.354352,0.0,0.0,10.0,0.0,0.0,0.8683770000000001,0.0,20.0,1,0.0,1,0.086838,896.4966900000001
309000,73.604253,0.0,48.956227,63.441189,0.0,0.0,10.0,0.0,0.0,0.868376,0.0,20.0,1,0.0,1,0.086838,896.497558
310000,73.691091,0.0,48.956227,63.528027,0.0,0.0,10.0,0.0,0.0,0.868376,0.0,20.0,1,0.0,1,0.086838,896.498427
311000,73.777928,0.0,48.956227,63.614864000000004,0.0,0.0,10.0,0.0,0.0,0.868376,0.0,20.0,1,0.0,1,0.086838,896.499295
312000,73.864766,0.0,48.956227,63.701702000000004,0.0,0.0,10.0,0.0,0.0,0.868376,0.0,20.0,1,0.0,1,0.086838,896.500163
313000,73.951603,0.0,48.956227,63.788540000000005,0.0,0.0,10.0,0.0,0.0,0.868376,0.0,20.0,1,0.0,1,0.086838,896.501032
314000,74.038441,0.0,48.956227,63.875377,0.0,0.0,10.0,0.0,0.0,0.868376,0.0,20.0,1,0.0,1,0.086838,896.5019
315000,74.12527800000001,0.0,48.956227,63.962215,0.0,0.0,10.0,0.0,0.0,0.868376,0.0,20.0,1,0.0,1,0.086838,896.502768
316000,74.21211600000001,0.0,48.956227,64.049052,0.0,0.0,10.0,0.0,0.0,0.868376,0.0,20.0,1,0.0,1,0.086838,896.5036369999999
317000,74.298953,0.0,48.956227,64.13589,0.0,0.0,10.0,0.0,0.0,0.868375,0.0,20.0,1,0.0,1,0.086838,896.5045050000001
318000,74.385791,0.0,48.956227,64.222727,0.0,0.0,10.0,0.0,0.0,0.868375,0.0,20.0,1,0.0,1,0.086838,896.5053740000001
319000,74.472628,0.0,48.956227,64.309565,0.0,0.0,10.0,0.0,0.0,0.868375,0.0,20.0,1,0.0,1,0.086838,896.506242
320000,74.559466,0.0,48.956227,64.396403,0.0,0.0,10.0,0.0,0.0,0.868375,0.0,20.0,1,0.0,1,0.086838,896.50711
321000,74.646303,0.0,48.956227,64.48324000000001,0.0,0.0,10.0,0.0,0.0,0.868375,0.0,20.0,1,0.0,1,0.086838,896.5079789999999
322000,74.733141,0.0,48.956227,64.57007800000001,0.0,0.0,10.0,0.0,0.0,0.868375,0.0,20.0,1,0.0,1,0.086838,896.5088470000001
323000,74.819978,0.0,48.956227,64.656915,0.0,0.0,10.0,0.0,0.0,0.868375,0.0,20.0,1,0.0,1,0.086838,896.509715
324000,74.906816,0.0,48.956227,64.743753,0.0,0.0,10.0,0.0,0.0,0.868375,0.0,20.0,1,0.0,1,0.086838,896.510584
325000,74.99365300000001,0.0,48.956227,64.83059,0.0,0.0,10.0,0.0,0.0,0.868375,0.0,20.0,1,0.0,1,0.086837,896.511452
326000,75.08049100000001,0.0,48.956227,64.917428,0.0,0.0,10.0,0.0,0.0,0.868375,0.0,20.0,1,0.0,1,0.086837,896.512321
327000,75.167328,0.0,48.956227,65.004265,0.0,0.0,10.0,0.0,0.0,0.868375,0.0,20.0,1,0.0,1,0.086837,896.513189
328000,75.254166,0.0,48.956227,65.091103,0.0,0.0,10.0,0.0,0.0,0.868375,0.0,20.0,1,0.0,1,0.086837,896.514057
329000,75.341003,0.0,48.956227,65.17794,0.0,0.0,10.0,0.0,0.0,0.868375,0.0,20.0,1,0.0,1,0.086837,896.514926
330000,75.427841,0.0,48.956227,65.264778,0.0,0.0,10.0,0.0,0.0,0.868375,0.0,20.0,1,0.0,1,0.086837,896.5157939999999
331000,75.514678,0.0,48.956227,65.351615,0.0,0.0,10.0,0.0,0.0,0.868375,0.0,20.0,1,0.0,1,0.086837,896.5166619999999
332000,75.601516,0.0,48.956227,65.438452,0.0,0.0,10.0,0.0,0.0,0.868375,0.0,20.0,1,0.0,1,0.086837,896.5175310000001
333000,75.688353,0.0,48.956227,65.52529,0.0,0.0,10.0,0.0,0.0,0.868375,0.0,20.0,1,0.0,1,0.086837,896.518399
334000,75.77519000000001,0.0,48.956227,65.612127,0.0,0.0,10.0,0.0,0.0,0.868375,0.0,20.0,1,0.0,1,0.086837,896.519267
335000,75.86202800000001,0.0,48.956227,65.698965,0.0,0.0,10.0,0.0,0.0,0.868375,0.0,20.0,1,0.0,1,0.086837,896.520136
336000,75.948865,0.0,48.956227,65.785802,0.0,0.0,10.0,0.0,0.0,0.868375,0.0,20.0,1,0.0,1,0.086837,896.521004
337000,76.035703,0.0,48.956227,65.87264,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,896.521873
338000,76.12254,0.0,48.956227,65.959477,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,896.522741
339000,76.209378,0.0,48.956227,66.046315,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,896.523609
340000,76.296215,0.0,48.956227,66.133152,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,896.5244779999999
341000,76.383052,0.0,48.956227,66.219989,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,896.5253460000001
342000,76.46989,0.0,48.956227,66.306827,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,896.5262140000001
343000,76.556727,0.0,48.956227,66.393664,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,896.5270830000001
344000,76.643565,0.0,48.956227,66.480502,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,896.527951
345000,76.730402,0.0,48.956227,66.567339,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,896.5288199999999
346000,76.81724,0.0,48.956227,66.654177,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,896.5296880000001
347000,76.904077,0.0,48.956227,66.741014,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,896.530556
348000,76.990914,0.0,48.956227,66.82785200000001,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,896.531425
349000,77.077752,0.0,48.956227,66.914689,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,896.532293
350000,77.164589,0.0,48.956227,67.001526,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,896.533161
351000,77.251427,0.0,48.956227,67.088364,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,896.53403
352000,77.338264,0.0,48.956227,67.175201,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,896.534898
353000,77.425102,0.0,48.956227,67.262039,0.0,0.0,10.0,0.0,0.0,0.868374,0.0,20.0,1,0.0,1,0.086837,896.535767
