t,x_kite,z_kite,x_block,z_block,theta,vtheta,windx,windy,v_block,Tension
1807000,353.360503,41.903504,326.082373,0.000000,0.993735,0.132491,20.000000,0.000000,16.753271,867.179281
1808000,353.485973,41.931057,326.250216,0.000000,0.994746,0.135548,20.000000,0.000000,16.815567,1160.524859
1809000,353.611200,41.959034,326.418563,0.000000,0.995774,0.137538,20.000000,0.000000,16.853970,886.051458
1810000,353.736223,41.987410,326.587422,0.000000,0.996818,0.140378,20.000000,0.000000,16.917636,1182.462745
1811000,353.861080,42.016161,326.756796,0.000000,0.997878,0.142211,20.000000,0.000000,16.957301,900.832912
1812000,353.985811,42.045260,326.926688,0.000000,0.998953,0.144800,20.000000,0.000000,17.021079,1199.129014
1813000,354.110451,42.074683,327.097102,0.000000,1.000041,0.146463,20.000000,0.000000,17.061632,911.403312
1814000,354.235041,42.104403,327.268037,0.000000,1.001142,0.148797,20.000000,0.000000,17.125389,1210.075358
1815000,354.359616,42.134394,327.439497,0.000000,1.002255,0.150281,20.000000,0.000000,17.166450,917.711624
1816000,354.484216,42.164630,327.611480,0.000000,1.003379,0.152360,20.000000,0.000000,17.230061,1215.298366
1817000,354.608875,42.195087,327.783986,0.000000,1.004514,0.153659,20.000000,0.000000,17.271254,919.787731
1818000,354.733630,42.225738,327.957016,0.000000,1.005657,0.155483,20.000000,0.000000,17.334597,1214.899878
1819000,354.858517,42.256558,328.130567,0.000000,1.006809,0.156591,20.000000,0.000000,17.375555,917.737253
1820000,354.983569,42.287524,328.304638,0.000000,1.007969,0.158166,20.000000,0.000000,17.438517,1209.077833
1821000,355.108820,42.318609,328.479226,0.000000,1.009135,0.159080,20.000000,0.000000,17.478891,911.733754
1822000,355.234303,42.349792,328.654328,0.000000,1.010307,0.160413,20.000000,0.000000,17.541369,1198.114107
1823000,355.360050,42.381048,328.829939,0.000000,1.011484,0.161132,20.000000,0.000000,17.580830,902.008989
1824000,355.486090,42.412355,329.006058,0.000000,1.012665,0.162232,20.000000,0.000000,17.642733,1182.360255
1825000,355.612453,42.443691,329.182677,0.000000,1.013850,0.162757,20.000000,0.000000,17.680977,888.841884
1826000,355.739168,42.475035,329.359793,0.000000,1.015037,0.163634,20.000000,0.000000,17.742225,1162.222128
1827000,355.866261,42.506365,329.537400,0.000000,1.016226,0.163968,20.000000,0.000000,17.778978,872.546965
1828000,355.993758,42.537662,329.715491,0.000000,1.017416,0.164624,20.000000,0.000000,17.838952,1138.672244
1829000,356.121683,42.568904,329.894057,0.000000,1.018606,0.164771,20.000000,0.000000,17.873971,853.482859
1830000,356.250057,42.600073,330.073086,0.000000,1.019795,0.165195,20.000000,0.000000,17.931547,1112.094578
1831000,356.378900,42.631148,330.252568,0.000000,1.020983,0.165164,20.000000,0.000000,17.964627,832.058158
1832000,356.508232,42.662111,330.432490,0.000000,1.022170,0.165368,20.000000,0.000000,18.019562,1082.760593
1833000,356.638069,42.692945,330.612841,0.000000,1.023353,0.165168,20.000000,0.000000,18.050532,808.677536
1834000,356.768428,42.723632,330.793609,0.000000,1.024534,0.165166,20.000000,0.000000,18.102629,1051.189973
1835000,356.899323,42.754158,330.974780,0.000000,1.025710,0.164807,20.000000,0.000000,18.131356,783.736283
1836000,357.030766,42.784508,331.156341,0.000000,1.026882,0.164615,20.000000,0.000000,18.180464,1017.882965
1837000,357.162770,42.814666,331.338278,0.000000,1.028049,0.164107,20.000000,0.000000,18.206846,757.611126
1838000,357.295344,42.844620,331.520578,0.000000,1.029210,0.163739,20.000000,0.000000,18.252857,983.310103
1839000,357.428497,42.874358,331.703228,0.000000,1.030364,0.163094,20.000000,0.000000,18.276825,730.653222
1840000,357.562236,42.903867,331.886212,0.000000,1.031513,0.162566,20.000000,0.000000,18.319667,947.904730
1841000,357.696568,42.933137,332.069517,0.000000,1.032654,0.161795,20.000000,0.000000,18.341181,703.183267
1842000,357.831497,42.962159,332.253129,0.000000,1.033787,0.161121,20.000000,0.000000,18.380820,912.058133
1843000,357.967029,42.990921,332.437033,0.000000,1.034913,0.160235,20.000000,0.000000,18.399864,675.488519
1844000,358.103165,43.019417,332.621216,0.000000,1.036030,0.159431,20.000000,0.000000,18.436297,876.116973
1845000,358.239908,43.047639,332.805663,0.000000,1.037139,0.158440,20.000000,0.000000,18.452878,647.821489
1846000,358.377119,43.075589,332.990240,0.000000,1.038239,0.157652,20.000000,0.000000,18.462390,567.395674
1847000,358.514796,43.103266,333.174938,0.000000,1.039330,0.156605,20.000000,0.000000,18.476995,625.854034
1848000,358.653073,43.130656,333.359863,0.000000,1.040412,0.155626,20.000000,0.000000,18.507717,812.384157
1849000,358.791949,43.157753,333.545002,0.000000,1.041484,0.154493,20.000000,0.000000,18.519947,599.087140
1850000,358.931421,43.184553,333.730341,0.000000,1.042546,0.153422,20.000000,0.000000,18.547618,778.037957
1851000,359.071488,43.211049,333.915868,0.000000,1.043599,0.152213,20.000000,0.000000,18.557525,572.842906
1852000,359.212145,43.237240,334.101568,0.000000,1.044641,0.151061,20.000000,0.000000,18.582217,744.473577
1853000,359.353390,43.263121,334.287429,0.000000,1.045673,0.149784,20.000000,0.000000,18.589862,547.251330
1854000,359.495216,43.288690,334.473438,0.000000,1.046694,0.148563,20.000000,0.000000,18.611663,711.839200
1855000,359.637621,43.313943,334.659583,0.000000,1.047704,0.147228,20.000000,0.000000,18.617116,522.415838
1856000,359.780596,43.338879,334.845851,0.000000,1.048703,0.145948,20.000000,0.000000,18.636123,680.250598
1857000,359.924138,43.363497,335.032229,0.000000,1.049691,0.144561,20.000000,0.000000,18.639462,498.416061
1858000,360.068239,43.387795,335.218707,0.000000,1.050668,0.143232,20.000000,0.000000,18.655778,649.794792
1859000,360.212951,43.411778,335.405340,0.000000,1.051634,0.141869,20.000000,0.000000,18.670687,633.776819
1860000,360.358212,43.435437,335.592049,0.000000,1.052588,0.140410,20.000000,0.000000,18.670929,463.127081
1861000,360.504012,43.458773,335.778822,0.000000,1.053532,0.139012,20.000000,0.000000,18.683306,605.037562
1862000,360.650346,43.481785,335.965647,0.000000,1.054463,0.137519,20.000000,0.000000,18.681639,441.368356
1863000,360.797203,43.504475,336.152514,0.000000,1.055383,0.136092,20.000000,0.000000,18.691597,577.561378
1864000,360.944576,43.526842,336.339413,0.000000,1.056291,0.134571,20.000000,0.000000,18.688111,420.587843
1865000,361.092457,43.548888,336.526334,0.000000,1.057188,0.133122,20.000000,0.000000,18.695766,551.360751
1866000,361.240837,43.570612,336.713266,0.000000,1.058073,0.131578,20.000000,0.000000,18.690549,400.790517
1867000,361.389707,43.592018,336.900200,0.000000,1.058946,0.130114,20.000000,0.000000,18.696016,526.434366
1868000,361.539058,43.613106,337.087126,0.000000,1.059808,0.128551,20.000000,0.000000,18.689156,381.971584
1869000,361.688882,43.633878,337.274036,0.000000,1.060658,0.127077,20.000000,0.000000,18.692549,502.769697
1870000,361.839169,43.654335,337.460920,0.000000,1.061497,0.125501,20.000000,0.000000,18.684132,364.118379
1871000,361.989910,43.674480,337.647769,0.000000,1.062324,0.124022,20.000000,0.000000,18.685562,480.345299
1872000,362.141143,43.694326,337.834645,0.000000,1.063140,0.122588,20.000000,0.000000,18.689431,509.407360
1873000,362.292861,43.713875,338.021537,0.000000,1.063945,0.121088,20.000000,0.000000,18.688872,457.458763
1874000,362.445010,43.733114,338.208370,0.000000,1.064738,0.119480,20.000000,0.000000,18.677484,329.891974
1875000,362.597579,43.752047,338.395133,0.000000,1.065520,0.117984,20.000000,0.000000,18.675162,437.265418
1876000,362.750561,43.770676,338.581822,0.000000,1.066290,0.116373,20.000000,0.000000,18.662455,314.688307
1877000,362.903945,43.789003,338.768427,0.000000,1.067049,0.114884,20.000000,0.000000,18.658473,418.231289
1878000,363.057723,43.807031,338.954943,0.000000,1.067796,0.113274,20.000000,0.000000,18.644525,300.364478
1879000,363.211883,43.824764,339.141361,0.000000,1.068532,0.111796,20.000000,0.000000,18.638983,400.314523
1880000,363.366419,43.842204,339.327676,0.000000,1.069257,0.110188,20.000000,0.000000,18.623868,286.887748
1881000,363.521319,43.859353,339.513880,0.000000,1.069971,0.108724,20.000000,0.000000,18.616861,383.471859
1882000,363.676576,43.876215,339.699968,0.000000,1.070674,0.107121,20.000000,0.000000,18.600651,274.224568
1883000,363.832180,43.892793,339.885933,0.000000,1.071366,0.105673,20.000000,0.000000,18.592270,367.659457
1884000,363.988122,43.909089,340.071770,0.000000,1.072047,0.104077,20.000000,0.000000,18.575033,262.341174
1885000,364.144392,43.925107,340.257472,0.000000,1.072717,0.102648,20.000000,0.000000,18.565366,352.833581
1886000,364.300983,43.940850,340.443035,0.000000,1.073377,0.101061,20.000000,0.000000,18.547168,251.204063
1887000,364.457885,43.956321,340.628453,0.000000,1.074025,0.099653,20.000000,0.000000,18.536297,338.951138
1888000,364.615103,43.971537,340.813759,0.000000,1.074664,0.098250,20.000000,0.000000,18.524841,332.184913
1889000,364.772616,43.986485,340.998910,0.000000,1.075293,0.096677,20.000000,0.000000,18.505306,235.684939
1890000,364.930415,44.001171,341.183901,0.000000,1.075911,0.095298,20.000000,0.000000,18.492759,319.594020
1891000,365.088492,44.015596,341.368727,0.000000,1.076519,0.093738,20.000000,0.000000,18.472412,226.238047
1892000,365.246838,44.029765,341.553383,0.000000,1.077116,0.092384,20.000000,0.000000,18.458848,307.847375
1893000,365.405445,44.043680,341.737867,0.000000,1.077704,0.090839,20.000000,0.000000,18.437743,217.429311
1894000,365.564304,44.057344,341.922172,0.000000,1.078282,0.089512,20.000000,0.000000,18.423232,296.906584
1895000,365.723407,44.070761,342.106295,0.000000,1.078850,0.087983,20.000000,0.000000,18.401422,209.229762
1896000,365.882746,44.083935,342.290233,0.000000,1.079408,0.086684,20.000000,0.000000,18.386032,286.735164
1897000,366.042313,44.096867,342.473981,0.000000,1.079956,0.085172,20.000000,0.000000,18.363566,201.611940
1898000,366.202099,44.109563,342.657536,0.000000,1.080495,0.083903,20.000000,0.000000,18.347360,277.298654
1899000,366.362098,44.122024,342.840894,0.000000,1.081025,0.082411,20.000000,0.000000,18.324288,194.549960
1900000,366.522300,44.134254,343.024052,0.000000,1.081545,0.081172,20.000000,0.000000,18.307327,268.564673
1901000,366.682698,44.146256,343.207008,0.000000,1.082056,0.079700,20.000000,0.000000,18.283693,188.019549
1902000,366.843284,44.158035,343.389756,0.000000,1.082558,0.078494,20.000000,0.000000,18.266035,260.502957
1903000,367.004051,44.169592,343.572296,0.000000,1.083051,0.077043,20.000000,0.000000,18.241884,181.998063
1904000,367.164997,44.180912,343.754593,0.000000,1.083534,0.075606,20.000000,0.000000,18.217478,179.032654
1905000,367.326107,44.192018,343.936675,0.000000,1.084009,0.074454,20.000000,0.000000,18.198862,249.452143
1906000,367.487374,44.202913,344.118539,0.000000,1.084475,0.073040,20.000000,0.000000,18.174003,173.764172
1907000,367.648791,44.213601,344.300183,0.000000,1.084932,0.071923,20.000000,0.000000,18.154827,242.988705
1908000,367.810349,44.224085,344.481605,0.000000,1.085382,0.070533,20.000000,0.000000,18.129554,168.953972
1909000,367.972042,44.234368,344.662803,0.000000,1.085823,0.069453,20.000000,0.000000,18.109867,237.106831
1910000,368.133863,44.244454,344.843773,0.000000,1.086255,0.068089,20.000000,0.000000,18.084217,164.585148
1911000,368.295809,44.254322,345.024476,0.000000,1.086679,0.066733,20.000000,0.000000,18.056435,138.864294
1912000,368.457873,44.263978,345.204911,0.000000,1.087094,0.065402,20.000000,0.000000,18.030422,160.386058
1913000,368.620040,44.273447,345.385112,0.000000,1.087502,0.064406,20.000000,0.000000,18.009830,226.723635
1914000,368.782304,44.282733,345.565079,0.000000,1.087902,0.063102,20.000000,0.000000,17.983517,156.918147
1915000,368.944675,44.291815,345.744781,0.000000,1.088293,0.061815,20.000000,0.000000,17.957044,155.057945
1916000,369.107128,44.300722,345.924246,0.000000,1.088677,0.060883,20.000000,0.000000,17.935890,220.314687
1917000,369.269655,44.309456,346.103471,0.000000,1.089054,0.059625,20.000000,0.000000,17.909168,152.207321
1918000,369.432250,44.318022,346.282456,0.000000,1.089424,0.058735,20.000000,0.000000,17.887714,216.929580
1919000,369.594906,44.326421,346.461198,0.000000,1.089787,0.057509,20.000000,0.000000,17.860775,149.738587
1920000,369.757615,44.334658,346.639697,0.000000,1.090143,0.056663,20.000000,0.000000,17.839063,214.033446
1921000,369.920371,44.342736,346.817952,0.000000,1.090492,0.055469,20.000000,0.000000,17.811939,147.643171
1922000,370.083167,44.350659,346.995962,0.000000,1.090836,0.054668,20.000000,0.000000,17.790008,211.616221
1923000,370.245996,44.358430,347.173726,0.000000,1.091172,0.053507,20.000000,0.000000,17.762729,145.913833
1924000,370.408851,44.366053,347.351242,0.000000,1.091503,0.052753,20.000000,0.000000,17.740618,209.669547
1925000,370.571726,44.373531,347.528511,0.000000,1.091827,0.051628,20.000000,0.000000,17.713214,144.544630
1926000,370.734613,44.380868,347.705532,0.000000,1.092146,0.050922,20.000000,0.000000,17.690962,208.186726
1927000,370.897507,44.388066,347.882304,0.000000,1.092458,0.049832,20.000000,0.000000,17.663463,143.530883
1928000,371.060399,44.395131,348.058827,0.000000,1.092765,0.049176,20.000000,0.000000,17.641108,207.162680
1929000,371.223284,44.402065,348.235100,0.000000,1.093067,0.048124,20.000000,0.000000,17.613542,142.869149
1930000,371.386153,44.408873,348.411123,0.000000,1.093363,0.047519,20.000000,0.000000,17.591122,206.593913
1931000,371.549002,44.415557,348.586896,0.000000,1.093654,0.046505,20.000000,0.000000,17.563518,142.557190
1932000,371.711822,44.422122,348.762419,0.000000,1.093940,0.045953,20.000000,0.000000,17.541070,206.478472
1933000,371.874607,44.428571,348.937692,0.000000,1.094221,0.044980,20.000000,0.000000,17.513457,142.593944
1934000,372.037350,44.434908,349.112714,0.000000,1.094498,0.044482,20.000000,0.000000,17.491018,206.815912
1935000,372.200045,44.441137,349.287486,0.000000,1.094769,0.043551,20.000000,0.000000,17.463424,142.979499
1936000,372.362684,44.447262,349.462008,0.000000,1.095037,0.043109,20.000000,0.000000,17.441031,207.607263
1937000,372.525207,44.453331,349.636315,0.000000,1.095302,0.042865,20.000000,0.000000,17.420475,230.617365
1938000,372.687609,44.459349,349.810409,0.000000,1.095565,0.042479,20.000000,0.000000,17.398314,210.663709
1939000,372.849937,44.465274,349.984255,0.000000,1.095824,0.041634,20.000000,0.000000,17.370958,146.175885
1940000,373.012184,44.471110,350.157855,0.000000,1.096079,0.041307,20.000000,0.000000,17.348913,212.314356
1941000,373.174343,44.476861,350.331207,0.000000,1.096331,0.040508,20.000000,0.000000,17.321659,147.575029
1942000,373.336407,44.482531,350.504314,0.000000,1.096579,0.040242,20.000000,0.000000,17.299767,214.429577
1943000,373.498370,44.488123,350.677176,0.000000,1.096824,0.039490,20.000000,0.000000,17.272645,149.333509
1944000,373.660224,44.493643,350.849794,0.000000,1.097066,0.039286,20.000000,0.000000,17.250945,217.015608
1945000,373.821963,44.499094,351.022168,0.000000,1.097305,0.038583,20.000000,0.000000,17.223983,151.456495
1946000,373.983580,44.504480,351.194300,0.000000,1.097541,0.038444,20.000000,0.000000,17.202514,220.079939
1947000,374.145068,44.509806,351.366192,0.000000,1.097775,0.037791,20.000000,0.000000,17.175743,153.950110
1948000,374.306419,44.515075,351.537843,0.000000,1.098007,0.037718,20.000000,0.000000,17.154543,223.631251
1949000,374.467627,44.520293,351.709255,0.000000,1.098236,0.037117,20.000000,0.000000,17.127993,156.821375
1950000,374.628685,44.525463,351.880430,0.000000,1.098463,0.037112,20.000000,0.000000,17.107103,227.679355
1951000,374.789587,44.530590,352.051370,0.000000,1.098689,0.036565,20.000000,0.000000,17.080806,160.078164
1952000,374.950324,44.535679,352.222075,0.000000,1.098912,0.036630,20.000000,0.000000,17.060266,232.235113
1953000,375.110890,44.540733,352.392547,0.000000,1.099135,0.036137,20.000000,0.000000,17.034253,163.729133
1954000,375.271278,44.545758,352.562789,0.000000,1.099356,0.036273,20.000000,0.000000,17.014106,237.310346
1955000,375.431481,44.550757,352.732801,0.000000,1.099576,0.035837,20.000000,0.000000,16.988409,167.783652
1956000,375.591492,44.555735,352.902586,0.000000,1.099796,0.036047,20.000000,0.000000,16.968696,242.917727
1957000,375.751229,44.560756,353.072186,0.000000,1.100017,0.036516,20.000000,0.000000,16.951279,271.918106
1958000,375.910685,44.565825,353.241603,0.000000,1.100240,0.036801,20.000000,0.000000,16.932263,251.758308
1959000,376.069931,44.570886,353.410801,0.000000,1.100464,0.036482,20.000000,0.000000,16.907465,179.197827
1960000,376.228958,44.575945,353.579783,0.000000,1.100687,0.036843,20.000000,0.000000,16.888969,258.429182
1961000,376.387761,44.581007,353.748551,0.000000,1.100911,0.036584,20.000000,0.000000,16.864587,184.491445
1962000,376.546396,44.586022,353.917064,0.000000,1.101132,0.036239,20.000000,0.000000,16.838188,159.481853
1963000,376.704856,44.590995,354.085325,0.000000,1.101352,0.036042,20.000000,0.000000,16.814109,188.409543
1964000,376.863069,44.595985,354.253379,0.000000,1.101573,0.036562,20.000000,0.000000,16.796598,271.159005
1965000,377.021027,44.600998,354.421226,0.000000,1.101794,0.036428,20.000000,0.000000,16.773009,194.638619
1966000,377.178724,44.606038,354.588872,0.000000,1.102017,0.037029,20.000000,0.000000,16.756161,279.634744
1967000,377.336153,44.611109,354.756318,0.000000,1.102242,0.036960,20.000000,0.000000,16.733099,201.335941
1968000,377.493307,44.616218,354.923568,0.000000,1.102468,0.037643,20.000000,0.000000,16.716963,288.727397
1969000,377.650180,44.621368,355.090624,0.000000,1.102697,0.037640,20.000000,0.000000,16.694466,208.512339
1970000,377.806764,44.626565,355.257492,0.000000,1.102927,0.038407,20.000000,0.000000,16.679092,298.450610
